date,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2018-02-02,1,2,2018,2,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-03,1,2,2018,3,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-05,1,2,2018,5,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-06,1,2,2018,6,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-07,1,2,2018,7,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-08,1,2,2018,8,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-09,1,2,2018,9,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-10,1,2,2018,10,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-11,1,2,2018,11,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-12,1,2,2018,12,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-13,1,2,2018,13,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-14,1,2,2018,14,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-15,1,2,2018,15,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-16,1,2,2018,16,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-17,1,2,2018,17,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-18,1,2,2018,18,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-19,1,2,2018,19,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-20,1,2,2018,20,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-21,1,2,2018,21,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-22,1,2,2018,22,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-23,1,2,2018,23,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-25,1,2,2018,25,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-26,1,2,2018,26,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-27,1,2,2018,27,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-02-28,1,2,2018,28,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4057.0,762.0,471.0,3037.0,40553039.6,12047547.9,16703581.14,11801910.56,213.68407951476317,55.87226744488125,36.47398373983739,39.79890109890109,40.12495370370375,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-01,1,3,2018,1,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-02,1,3,2018,2,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-03,1,3,2018,3,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-04,1,3,2018,4,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-05,1,3,2018,5,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-06,1,3,2018,6,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-07,1,3,2018,7,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-08,1,3,2018,8,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-09,1,3,2018,9,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-10,1,3,2018,10,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-11,1,3,2018,11,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-12,1,3,2018,12,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-13,1,3,2018,13,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-14,1,3,2018,14,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-15,1,3,2018,15,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-16,1,3,2018,16,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-17,1,3,2018,17,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-18,1,3,2018,18,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-19,1,3,2018,19,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-20,1,3,2018,20,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-21,1,3,2018,21,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-22,1,3,2018,22,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-23,1,3,2018,23,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-24,1,3,2018,24,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-25,1,3,2018,25,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-26,1,3,2018,26,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-27,1,3,2018,27,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-28,1,3,2018,28,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
2018-03-29,1,3,2018,29,25.5,2941454.6337067597,4849.364864864865,519.2,442.2,4986.0,969.0,528.0,3497.0,65710155.32000001,11444906.62,44993166.99,9272081.71,213.68407951476317,55.87226744488125,36.47098039215682,39.78095238095241,40.12191489361707,8150928.2,2239030.4,127.86912460052616,113.52621231115114,262.6702483098592,661.1672706338029,690.247512887324,54877.81695774648,43125.822669014095,33.2,66.98909575546352,145.29452330926193,133.8031063187416,100.13337347199416,15.552371041363985
